TIME     | VALID | REASON      | COD | RESPONSE DATA                     | REQUEST
17:21:46 | False | error-msg   | 200 | {"usageKey":1,"scientificName"... | https://api.gbif.org/v1/species/match?q=cat&kingdom=Animalia 
17:21:47 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/search?rank 
17:21:48 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/search?name 
17:21:49 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/search?datasetKey 
17:21:50 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/search?country 
17:21:50 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/search?year 
17:21:51 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/search?limit 
17:21:52 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/search?offset 
17:21:53 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/search?sort 
17:21:54 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/search?locale 
17:41:29 | False | status-code | 404 | <!DOCTYPE html><html>  <head> ... | https://api.gbif.org/invalidRoute/?invalidParam=invalidValue 
17:42:05 | False | status-code | 404 | < DATA>                           | https://api.gbif.org/v1/species/match/scientificName?q=cat&rank=species 
17:42:06 | False | status-code | 404 | < DATA>                           | https://api.gbif.org/v1/species/match/vernacularName?q=cat&rank=species 
17:42:07 | False | status-code | 404 | < DATA>                           | https://api.gbif.org/v1/species/match/family?q=cat&rank=species 
17:42:08 | False | status-code | 404 | < DATA>                           | https://api.gbif.org/v1/species/match/order?q=cat&rank=species 
17:42:08 | False | status-code | 404 | < DATA>                           | https://api.gbif.org/v1/species/match/class?q=cat&rank=species 
17:42:09 | False | status-code | 404 | < DATA>                           | https://api.gbif.org/v1/species/match/kingdom?q=cat&rank=species 
